country,year,region,population,life_expectancy,age5_surviving,babies_per_woman,gdp_per_capita
Niger,1996,Africa,10000000.0,50.0,73.4,7.78,960.0
Niger,1997,Africa,10400000.0,50.5,74.5,7.8,940.0
Niger,1998,Africa,10700000.0,51.1,75.60000000000001,7.84,1000.0
Niger,1999,Africa,11100000.0,51.5,76.5,7.84,967.0
Niger,2000,Africa,11500000.0,51.9,77.4,7.83,920.0
Niger,2001,Africa,11900000.0,52.3,78.30000000000001,7.81,953.0
Niger,2002,Africa,12300000.0,53.3,79.4,7.8,965.0
Niger,2003,Africa,12800000.0,53.7,80.5,7.79,955.0
Niger,2004,Africa,13300000.0,55.0,81.7,7.78,922.0
Niger,2005,Africa,13800000.0,55.6,82.80000000000001,7.77,954.0
Niger,2006,Africa,14300000.0,56.7,83.9,7.74,973.0
Niger,2007,Africa,14800000.0,57.2,85.0,7.73,965.0
Niger,2008,Africa,15400000.0,58.3,86.0,7.7,1000.0
Niger,2009,Africa,15900000.0,58.7,86.9,7.68,981.0
Niger,2010,Africa,16500000.0,59.0,87.7,7.64,1020.0
Niger,2011,Africa,17200000.0,59.3,88.5,7.59,1010.0
Niger,2012,Africa,17800000.0,59.6,89.10000000000001,7.53,1080.0
Niger,2013,Africa,18500000.0,60.0,89.7,7.45,1090.0
Niger,2014,Africa,19200000.0,60.4,90.15,7.34,1120.0
Niger,2015,Africa,19900000.0,60.6,90.57000000000001,7.22,1120.0
Niger,2016,Africa,20700000.0,61.1,90.97000000000001,7.04,1140.0
Niger,2017,Africa,21400000.0,61.5,91.33,6.87,1160.0
Niger,2018,Africa,22200000.0,62.0,91.63,6.71,1190.0
Niger,2019,Africa,22900000.0,62.5,91.95,6.54,1220.0
Niger,2020,Africa,23700000.0,61.1,92.23,6.37,1210.0
Niger,2021,Africa,24500000.0,61.2,92.47000000000001,6.2,1190.0
Niger,2022,Africa,25300000.0,61.7,92.7,6.14,1270.0
Niger,2023,Africa,26200000.0,62.5,92.92000000000002,6.06,1280.0
Nigeria,1800,Africa,12100000.0,30.4,56.2,6.55,1180.0
Nigeria,1821,Africa,12200000.0,30.4,56.2,6.55,1180.0
Nigeria,1824,Africa,12300000.0,30.4,56.2,6.55,1180.0
Nigeria,1825,Africa,12300000.0,30.4,56.2,6.55,1190.0
Nigeria,1826,Africa,12400000.0,30.4,56.2,6.55,1190.0
Nigeria,1828,Africa,12500000.0,30.4,56.2,6.55,1190.0
Nigeria,1830,Africa,12600000.0,30.4,56.2,6.55,1190.0
Nigeria,1831,Africa,12600000.0,30.4,56.2,6.55,1200.0
Nigeria,1832,Africa,12700000.0,30.4,56.2,6.55,1200.0
Nigeria,1834,Africa,12800000.0,30.4,56.2,6.55,1200.0
Nigeria,1837,Africa,12900000.0,30.4,56.2,6.55,1200.0
Nigeria,1838,Africa,12900000.0,30.4,56.2,6.55,1210.0
Nigeria,1839,Africa,13000000.0,30.4,56.2,6.55,1210.0
Nigeria,1841,Africa,13100000.0,30.4,56.2,6.55,1210.0
Nigeria,1843,Africa,13200000.0,30.4,56.2,6.55,1210.0
Nigeria,1844,Africa,13200000.0,30.4,56.2,6.55,1220.0
Nigeria,1845,Africa,13300000.0,30.4,56.2,6.55,1220.0
Nigeria,1847,Africa,13400000.0,30.4,56.2,6.55,1220.0
Nigeria,1849,Africa,13500000.0,30.4,56.2,6.55,1220.0
Nigeria,1851,Africa,13600000.0,30.5,56.2,6.55,1230.0
Nigeria,1852,Africa,13700000.0,30.6,56.2,6.55,1230.0
Nigeria,1853,Africa,13800000.0,30.7,56.2,6.55,1230.0
Nigeria,1855,Africa,13900000.0,30.8,56.2,6.55,1230.0
Nigeria,1856,Africa,14000000.0,30.9,56.2,6.55,1230.0
Nigeria,1857,Africa,14000000.0,31.0,56.2,6.55,1240.0
Nigeria,1858,Africa,14100000.0,31.1,56.2,6.55,1240.0
Nigeria,1859,Africa,14200000.0,31.2,56.2,6.55,1240.0
Nigeria,1860,Africa,14300000.0,31.3,56.2,6.55,1240.0
Nigeria,1862,Africa,14400000.0,31.4,56.2,6.55,1240.0
Nigeria,1863,Africa,14500000.0,31.5,56.2,6.55,1250.0
Nigeria,1864,Africa,14600000.0,31.6,56.2,6.55,1250.0
Nigeria,1865,Africa,14700000.0,31.7,56.2,6.55,1250.0
Nigeria,1866,Africa,14800000.0,31.8,56.2,6.55,1250.0
Nigeria,1867,Africa,14800000.0,31.9,56.2,6.55,1250.0
Nigeria,1868,Africa,14900000.0,31.9,56.2,6.55,1250.0
Nigeria,1869,Africa,15000000.0,32.0,56.2,6.55,1250.0
Nigeria,1870,Africa,15100000.0,32.1,56.2,6.55,1260.0
Nigeria,1871,Africa,15200000.0,32.2,56.2,6.55,1260.0
Nigeria,1872,Africa,15300000.0,32.3,56.2,6.55,1260.0
Nigeria,1873,Africa,15400000.0,32.4,56.2,6.55,1260.0
Nigeria,1874,Africa,15500000.0,32.5,56.2,6.55,1260.0
Nigeria,1875,Africa,15600000.0,32.5,56.2,6.55,1260.0
Nigeria,1876,Africa,15700000.0,32.6,56.2,6.55,1270.0
Nigeria,1877,Africa,15800000.0,32.7,56.2,6.55,1270.0
Nigeria,1878,Africa,15900000.0,32.8,56.2,6.55,1270.0
Nigeria,1879,Africa,16000000.0,32.9,56.2,6.55,1270.0
Nigeria,1880,Africa,16100000.000000002,33.0,56.2,6.55,1270.0
Nigeria,1881,Africa,16300000.0,33.0,56.2,6.55,1270.0
Nigeria,1882,Africa,16399999.999999998,33.1,56.2,6.55,1280.0
Nigeria,1883,Africa,16500000.0,33.2,56.2,6.55,1280.0
Nigeria,1884,Africa,16600000.000000002,33.3,56.2,6.55,1280.0
Nigeria,1885,Africa,16800000.0,33.4,56.2,6.55,1280.0
Nigeria,1886,Africa,16900000.0,33.5,56.2,6.55,1280.0
Nigeria,1887,Africa,17000000.0,33.6,56.2,6.55,1280.0
Nigeria,1888,Africa,17200000.0,33.6,56.2,6.55,1290.0
Nigeria,1889,Africa,17300000.0,33.7,56.2,6.55,1290.0
Nigeria,1890,Africa,17400000.0,33.8,56.2,6.55,1290.0
Nigeria,1891,Africa,17500000.0,33.9,56.2,6.55,1290.0
Nigeria,1892,Africa,17700000.0,34.0,56.2,6.55,1290.0
Nigeria,1893,Africa,17800000.0,34.1,56.2,6.55,1290.0
Nigeria,1894,Africa,17900000.0,34.2,56.2,6.55,1300.0
Nigeria,1895,Africa,18000000.0,34.3,56.2,6.55,1300.0
Nigeria,1896,Africa,18200000.0,34.3,56.2,6.55,1300.0
Nigeria,1897,Africa,18300000.0,34.4,56.2,6.55,1300.0
Nigeria,1898,Africa,18400000.0,34.5,56.2,6.55,1300.0
Nigeria,1899,Africa,18500000.0,34.6,56.2,6.55,1300.0
Nigeria,1900,Africa,18700000.0,34.7,56.2,6.55,1300.0
Nigeria,1901,Africa,18900000.0,34.8,56.300000000000004,6.55,1310.0
Nigeria,1902,Africa,19100000.0,34.9,56.300000000000004,6.55,1310.0
Nigeria,1903,Africa,19300000.0,34.9,56.400000000000006,6.55,1310.0
Nigeria,1904,Africa,19500000.0,35.0,56.400000000000006,6.55,1310.0
Nigeria,1905,Africa,19700000.0,35.1,56.5,6.55,1310.0
Nigeria,1906,Africa,19900000.0,35.2,56.6,6.55,1310.0
Nigeria,1907,Africa,20100000.0,35.3,56.7,6.55,1320.0
Nigeria,1908,Africa,20300000.0,35.4,56.7,6.55,1320.0
Nigeria,1909,Africa,20500000.0,35.4,56.800000000000004,6.55,1320.0
Nigeria,1910,Africa,20700000.0,35.5,56.900000000000006,6.55,1320.0
Nigeria,1911,Africa,20900000.0,35.6,57.0,6.55,1320.0
Nigeria,1912,Africa,21100000.0,35.7,57.1,6.55,1330.0
Nigeria,1913,Africa,21400000.0,35.8,57.2,6.55,1330.0
Nigeria,1914,Africa,21600000.0,35.9,57.300000000000004,6.55,1350.0
Nigeria,1915,Africa,21800000.0,36.0,57.400000000000006,6.55,1370.0
Nigeria,1916,Africa,22000000.0,36.0,57.5,6.55,1390.0
Nigeria,1917,Africa,22300000.0,36.1,57.6,6.55,1410.0
Nigeria,1918,Africa,22500000.0,17.1,57.7,6.55,1430.0
Nigeria,1919,Africa,22700000.0,36.3,57.900000000000006,6.55,1450.0
Nigeria,1920,Africa,23000000.0,36.4,58.0,6.55,1470.0
Nigeria,1921,Africa,23300000.0,36.5,58.1,6.55,1480.0
Nigeria,1922,Africa,23600000.0,36.6,58.2,6.55,1490.0
Nigeria,1923,Africa,24000000.0,36.6,58.300000000000004,6.55,1500.0
Nigeria,1924,Africa,24400000.0,36.7,58.400000000000006,6.55,1510.0
Nigeria,1925,Africa,24800000.0,36.8,58.5,6.55,1520.0
Nigeria,1926,Africa,25200000.0,36.9,58.6,6.54,1530.0
Nigeria,1927,Africa,25600000.0,37.0,58.7,6.53,1540.0
Nigeria,1928,Africa,26000000.0,37.1,58.800000000000004,6.53,1550.0
Nigeria,1929,Africa,26400000.0,37.1,58.900000000000006,6.52,1560.0
Nigeria,1930,Africa,26800000.0,37.2,59.0,6.51,1570.0
Nigeria,1931,Africa,27200000.0,37.3,59.1,6.51,1580.0
Nigeria,1932,Africa,27600000.0,37.4,59.2,6.5,1590.0
Nigeria,1933,Africa,28000000.0,37.5,59.300000000000004,6.49,1590.0
Nigeria,1934,Africa,28500000.0,37.6,59.400000000000006,6.49,1600.0
Nigeria,1935,Africa,28900000.0,37.7,59.5,6.48,1610.0
Nigeria,1936,Africa,29300000.0,37.8,59.6,6.47,1620.0
Nigeria,1937,Africa,29800000.0,37.8,59.7,6.47,1630.0
Nigeria,1938,Africa,30200000.0,37.9,59.800000000000004,6.46,1640.0
Nigeria,1939,Africa,30700000.0,38.0,59.900000000000006,6.46,1640.0
Nigeria,1940,Africa,31200000.0,38.1,60.0,6.45,1650.0
Nigeria,1941,Africa,31700000.0,38.4,60.1,6.44,1670.0
Nigeria,1942,Africa,32200000.000000004,38.7,60.2,6.44,1680.0
Nigeria,1943,Africa,32799999.999999996,39.0,60.300000000000004,6.43,1700.0
Nigeria,1944,Africa,33400000.0,39.3,60.400000000000006,6.43,1720.0
Nigeria,1945,Africa,34000000.0,39.5,60.5,6.42,1730.0
Nigeria,1946,Africa,34600000.0,40.6,61.300000000000004,6.41,1750.0
Nigeria,1947,Africa,35200000.0,41.6,62.1,6.41,1760.0
Nigeria,1948,Africa,35900000.0,42.7,62.900000000000006,6.4,1780.0
Nigeria,1949,Africa,36600000.0,43.7,63.6,6.39,1790.0
Nigeria,1950,Africa,37300000.0,44.8,64.4,6.39,1810.0
Nigeria,1951,Africa,38000000.0,44.9,64.4,6.39,1910.0
Nigeria,1952,Africa,38700000.0,45.2,64.5,6.37,2010.0
Nigeria,1953,Africa,39400000.0,45.4,64.60000000000001,6.38,2030.0
Nigeria,1954,Africa,40200000.0,45.6,64.7,6.38,2130.0
Nigeria,1955,Africa,40900000.0,45.9,64.9,6.38,2130.0
Nigeria,1956,Africa,41700000.0,46.0,65.0,6.39,2040.0
Nigeria,1957,Africa,42500000.0,46.1,65.2,6.39,2060.0
Nigeria,1958,Africa,43300000.0,46.3,65.5,6.38,2030.0
Nigeria,1959,Africa,44200000.0,46.6,65.7,6.37,2080.0
Nigeria,1960,Africa,45100000.0,46.8,66.0,6.36,2230.0
Nigeria,1961,Africa,46000000.0,47.1,66.3,6.35,2210.0
Nigeria,1962,Africa,47000000.0,47.3,66.7,6.35,2270.0
Nigeria,1963,Africa,48000000.0,47.7,67.0,6.35,2430.0
Nigeria,1964,Africa,49000000.0,47.9,67.3,6.36,2470.0
Nigeria,1965,Africa,50100000.0,48.1,68.0,6.36,2480.0
Nigeria,1966,Africa,51200000.0,48.4,68.60000000000001,6.38,2320.0
Nigeria,1967,Africa,52300000.0,47.9,69.3,6.4,1910.0
Nigeria,1968,Africa,53400000.0,47.5,70.0,6.42,1860.0
Nigeria,1969,Africa,54600000.0,47.7,70.7,6.44,2240.0
Nigeria,1970,Africa,55900000.0,49.0,71.5,6.47,2750.0
Nigeria,1971,Africa,57200000.0,49.6,72.3,6.53,3030.0
Nigeria,1972,Africa,58600000.0,50.2,73.10000000000001,6.58,3120.0
Nigeria,1973,Africa,60100000.0,50.9,74.0,6.63,3280.0
Nigeria,1974,Africa,61700000.0,51.5,74.8,6.7,3560.0
Nigeria,1975,Africa,63400000.0,52.0,75.60000000000001,6.77,3430.0
Nigeria,1976,Africa,65300000.0,52.4,76.4,6.81,3650.0
Nigeria,1977,Africa,67200000.0,52.9,77.10000000000001,6.86,3770.0
Nigeria,1978,Africa,69300000.0,53.3,77.7,6.92,3520.0
Nigeria,1979,Africa,71500000.0,53.7,78.2,6.89,3480.0
Nigeria,1980,Africa,73800000.0,54.1,78.7,6.85,3460.0
Nigeria,1981,Africa,76100000.0,54.3,79.0,6.82,3240.0
Nigeria,1982,Africa,78400000.0,54.5,79.2,6.8,3030.0
Nigeria,1983,Africa,80400000.0,54.7,79.2,6.78,2690.0
Nigeria,1984,Africa,82500000.0,54.8,79.2,6.7,2580.0
Nigeria,1985,Africa,84900000.0,54.9,79.2,6.62,2700.0
Nigeria,1986,Africa,87200000.0,54.8,79.10000000000001,6.56,2660.0
Nigeria,1987,Africa,89600000.0,54.6,79.0,6.5,2650.0
Nigeria,1988,Africa,92000000.0,54.6,78.9,6.5,2800.0
Nigeria,1989,Africa,94500000.0,54.6,78.9,6.49,2820.0
Nigeria,1990,Africa,97100000.0,54.7,78.9,6.46,3030.0
Nigeria,1991,Africa,99700000.0,54.5,78.9,6.43,2990.0
Nigeria,1992,Africa,102000000.0,54.7,79.0,6.39,3060.0
Nigeria,1993,Africa,105000000.0,54.7,79.10000000000001,6.35,2970.0
Nigeria,1994,Africa,108000000.0,54.7,79.2,6.32,2880.0
Nigeria,1995,Africa,111000000.0,54.6,79.4,6.27,2840.0
Nigeria,1996,Africa,114000000.0,54.4,79.7,6.22,2900.0
Nigeria,1997,Africa,117000000.0,54.6,80.0,6.14,2930.0
Nigeria,1998,Africa,120000000.0,54.6,80.5,6.07,2940.0
Nigeria,1999,Africa,123000000.0,54.6,81.0,6.08,2900.0
Nigeria,2000,Africa,126000000.0,54.6,81.5,6.12,2980.0
Nigeria,2001,Africa,130000000.0,54.8,82.10000000000001,6.13,3080.0
Nigeria,2002,Africa,133000000.0,55.1,82.7,6.12,3460.0
Nigeria,2003,Africa,137000000.0,55.5,83.30000000000001,6.1,3630.0
Nigeria,2004,Africa,141000000.0,56.0,83.80000000000001,6.09,3870.0
Nigeria,2005,Africa,145000000.0,56.6,84.4,6.06,4010.0
Nigeria,2006,Africa,149000000.0,57.2,84.9,6.05,4130.0
Nigeria,2007,Africa,153000000.0,57.9,85.4,6.03,4280.0
Nigeria,2008,Africa,158000000.0,58.5,85.80000000000001,6.02,4430.0
Nigeria,2009,Africa,162000000.0,59.0,86.2,5.99,4640.0
Nigeria,2010,Africa,167000000.0,59.6,86.5,5.95,4860.0
Nigeria,2011,Africa,171000000.0,60.2,86.7,5.89,4980.0
Nigeria,2012,Africa,176000000.0,60.7,87.0,5.8,5050.0
Nigeria,2013,Africa,181000000.0,61.2,87.10000000000001,5.69,5240.0
Nigeria,2014,Africa,186000000.0,61.6,87.30000000000001,5.62,5420.0
Nigeria,2015,Africa,191000000.0,62.1,87.5,5.5,5430.0
Nigeria,2016,Africa,195000000.0,62.7,87.60000000000001,5.34,5210.0
Nigeria,2017,Africa,200000000.0,63.3,87.80000000000001,5.18,5120.0
Nigeria,2018,Africa,205000000.0,63.8,88.0,5.02,5090.0
Nigeria,2019,Africa,209000000.0,64.3,88.30000000000001,4.86,5080.0
Nigeria,2020,Africa,214000000.0,64.3,88.60000000000001,4.7,4870.0
Nigeria,2021,Africa,219000000.0,64.0,88.9,4.64,4920.0
Nigeria,2022,Africa,223000000.0,65.2,89.10000000000001,4.55,4960.0
Nigeria,2023,Africa,228000000.0,65.5,89.4,4.48,4980.0
North Korea,1800,Asia,4340000.0,26.0,50.0,6.1,1100.0
North Korea,1802,Asia,4340000.0,26.0,50.0,6.1,1090.0
North Korea,1811,Asia,4340000.0,26.0,50.0,6.1,1080.0
North Korea,1818,Asia,4340000.0,26.0,50.0,6.1,1070.0
North Korea,1819,Asia,4350000.0,26.0,50.0,6.1,1070.0
North Korea,1824,Asia,4360000.0,26.0,50.0,6.1,1070.0
North Korea,1827,Asia,4370000.0,26.0,50.0,6.1,1070.0
North Korea,1829,Asia,4370000.0,26.0,50.0,6.1,1080.0
North Korea,1830,Asia,4380000.0,26.0,50.0,6.1,1080.0
North Korea,1833,Asia,4390000.0,26.0,50.0,6.1,1080.0
North Korea,1836,Asia,4400000.0,26.0,50.0,6.1,1080.0
North Korea,1839,Asia,4410000.0,26.0,50.0,6.1,1080.0
North Korea,1842,Asia,4420000.0,26.0,50.0,6.1,1080.0
North Korea,1845,Asia,4430000.0,26.0,50.0,6.1,1080.0
North Korea,1848,Asia,4440000.0,26.0,50.0,6.1,1080.0
North Korea,1851,Asia,4460000.0,25.9,50.0,6.1,1080.0
North Korea,1852,Asia,4470000.0,25.8,50.0,6.1,1080.0
North Korea,1853,Asia,4490000.0,25.7,50.0,6.1,1080.0
North Korea,1854,Asia,4500000.0,25.6,50.0,6.1,1080.0
North Korea,1855,Asia,4520000.0,25.4,50.0,6.1,1080.0
North Korea,1856,Asia,4540000.0,25.3,50.0,6.1,1080.0
North Korea,1857,Asia,4550000.0,25.2,50.0,6.1,1080.0
North Korea,1858,Asia,4570000.0,25.1,50.0,6.1,1080.0
North Korea,1859,Asia,4580000.0,25.0,50.0,6.1,1080.0
North Korea,1860,Asia,4600000.0,24.9,50.0,6.1,1080.0
North Korea,1861,Asia,4610000.0,24.8,50.0,6.1,1080.0
North Korea,1862,Asia,4630000.0,24.6,50.0,6.1,1080.0
North Korea,1863,Asia,4640000.0,24.5,50.0,6.1,1080.0
North Korea,1864,Asia,4660000.0,24.4,50.0,6.1,1080.0
North Korea,1865,Asia,4670000.0,24.3,50.0,6.1,1080.0
North Korea,1866,Asia,4690000.0,24.2,50.0,6.1,1080.0
North Korea,1867,Asia,4700000.0,24.1,50.0,6.1,1080.0
North Korea,1868,Asia,4720000.0,24.0,50.0,6.1,1080.0
North Korea,1869,Asia,4740000.0,23.9,50.0,6.1,1080.0
North Korea,1870,Asia,4760000.0,23.7,50.0,6.1,1080.0
North Korea,1871,Asia,4770000.0,23.6,50.0,6.1,1090.0
North Korea,1872,Asia,4800000.0,23.5,50.0,6.1,1100.0
North Korea,1873,Asia,4820000.0,23.4,50.0,6.1,1110.0
North Korea,1874,Asia,4840000.0,23.3,50.0,6.1,1120.0
North Korea,1875,Asia,4860000.0,23.2,50.0,6.1,1130.0
North Korea,1876,Asia,4880000.0,23.1,50.0,6.1,1140.0
North Korea,1877,Asia,4910000.0,22.9,50.0,6.1,1150.0
North Korea,1878,Asia,4930000.0,22.8,50.0,6.1,1160.0
North Korea,1879,Asia,4950000.0,22.7,50.0,6.1,1170.0
North Korea,1880,Asia,4970000.0,22.6,50.0,6.1,1180.0
North Korea,1881,Asia,5000000.0,22.5,50.0,6.1,1190.0
North Korea,1882,Asia,5020000.0,22.4,50.0,6.1,1200.0
North Korea,1883,Asia,5040000.0,22.3,50.0,6.1,1210.0
North Korea,1884,Asia,5060000.0,22.2,50.0,6.1,1220.0
North Korea,1885,Asia,5090000.0,22.1,50.0,6.1,1230.0
North Korea,1886,Asia,5110000.0,21.9,50.0,6.1,1240.0
North Korea,1887,Asia,5130000.0,21.8,50.0,6.1,1250.0
North Korea,1888,Asia,5160000.0,21.7,50.0,6.1,1260.0
North Korea,1889,Asia,5180000.0,21.6,50.0,6.1,1270.0
North Korea,1890,Asia,5200000.0,21.5,50.0,6.1,1280.0
North Korea,1891,Asia,5220000.0,21.4,50.0,6.1,1290.0
North Korea,1892,Asia,5250000.0,21.3,50.0,6.1,1300.0
North Korea,1893,Asia,5270000.0,21.1,50.0,6.1,1310.0
North Korea,1894,Asia,5290000.0,21.0,50.0,6.1,1330.0
North Korea,1895,Asia,5320000.0,20.9,50.0,6.1,1340.0
North Korea,1896,Asia,5340000.0,20.8,50.0,6.1,1350.0
North Korea,1897,Asia,5370000.0,20.7,50.0,6.1,1360.0
North Korea,1898,Asia,5390000.0,20.6,50.0,6.1,1370.0
North Korea,1899,Asia,5410000.0,20.5,50.0,6.1,1380.0
North Korea,1900,Asia,5440000.0,20.4,50.1,6.1,1390.0
North Korea,1901,Asia,5460000.0,20.3,50.1,6.1,1410.0
North Korea,1902,Asia,5490000.0,20.1,50.2,6.1,1420.0
North Korea,1903,Asia,5510000.0,20.0,50.2,6.11,1430.0
North Korea,1904,Asia,5530000.0,19.5,49.5,6.11,1440.0
North Korea,1905,Asia,5560000.0,19.0,48.900000000000006,6.11,1460.0
North Korea,1906,Asia,5580000.0,18.6,48.2,6.11,1470.0
North Korea,1907,Asia,5610000.0,18.1,47.5,6.12,1480.0
North Korea,1908,Asia,5630000.0,17.6,46.800000000000004,6.12,1490.0
North Korea,1909,Asia,5670000.0,17.7,47.400000000000006,6.12,1510.0
North Korea,1910,Asia,5730000.0,17.8,48.0,6.12,1520.0
North Korea,1911,Asia,5810000.0,17.9,48.6,6.12,1530.0
North Korea,1912,Asia,5900000.0,18.1,49.2,6.13,1670.0
North Korea,1913,Asia,6010000.0,18.1,49.7,6.13,1740.0
North Korea,1914,Asia,6130000.0,18.4,50.400000000000006,6.13,1740.0
North Korea,1915,Asia,6240000.0,18.6,51.1,6.13,1830.0
North Korea,1916,Asia,6360000.0,18.9,51.800000000000004,6.14,1980.0
North Korea,1917,Asia,6480000.0,19.1,52.5,6.14,1870.0
North Korea,1918,Asia,6590000.0,12.0,53.2,6.14,1970.0
North Korea,1919,Asia,6700000.0,19.3,54.0,6.14,1570.0
North Korea,1920,Asia,6810000.0,19.5,54.800000000000004,6.14,2100.0
North Korea,1921,Asia,6920000.0,19.7,55.6,6.14,2050.0
North Korea,1922,Asia,7040000.0,19.9,56.400000000000006,6.14,2040.0
North Korea,1923,Asia,7150000.0,20.2,57.1,6.14,2070.0
North Korea,1924,Asia,7270000.0,20.6,58.2,6.08,2000.0
North Korea,1925,Asia,7390000.0,21.0,59.5,6.03,2030.0
North Korea,1926,Asia,7520000.0,21.4,60.6,5.97,2080.0
North Korea,1927,Asia,7640000.0,21.8,61.6,5.92,2270.0
North Korea,1928,Asia,7770000.0,22.2,62.7,5.86,2230.0
North Korea,1929,Asia,7900000.0,22.6,63.7,5.91,2280.0
North Korea,1930,Asia,8029999.999999999,22.9,64.60000000000001,5.96,2460.0
North Korea,1931,Asia,8160000.0,23.3,66.2,6.0,2610.0
North Korea,1932,Asia,8300000.000000001,23.6,67.7,6.05,2620.0
North Korea,1933,Asia,8440000.0,23.9,69.2,6.1,2700.0
North Korea,1934,Asia,8580000.0,24.4,70.8,6.12,2560.0
North Korea,1935,Asia,8720000.0,24.9,72.5,6.14,2850.0
North Korea,1936,Asia,8860000.0,25.4,74.10000000000001,6.16,3030.0
North Korea,1937,Asia,9010000.0,25.9,75.5,6.18,3520.0
North Korea,1938,Asia,9160000.0,26.3,77.0,6.2,3650.0
North Korea,1939,Asia,9310000.0,26.5,78.10000000000001,6.16,3560.0
North Korea,1940,Asia,9470000.0,26.6,79.0,6.12,3740.0
North Korea,1941,Asia,9630000.0,26.8,80.0,6.08,3740.0
North Korea,1942,Asia,9790000.0,26.9,80.9,6.04,3420.0
North Korea,1943,Asia,9950000.0,25.6,80.10000000000001,6.0,3510.0
North Korea,1944,Asia,10100000.0,24.8,79.30000000000001,5.42,2230.0
North Korea,1945,Asia,10300000.0,24.9,78.5,4.84,1820.0
North Korea,1946,Asia,10500000.0,26.2,77.80000000000001,4.26,1480.0
North Korea,1947,Asia,10600000.0,27.1,77.10000000000001,3.68,1520.0
North Korea,1948,Asia,10800000.0,27.3,76.4,3.1,1490.0
North Korea,1949,Asia,11000000.0,27.3,75.7,2.53,1460.0
North Korea,1950,Asia,11100000.0,20.3,75.0,1.95,1430.0
North Korea,1951,Asia,10600000.0,24.4,76.5,2.45,1190.0
North Korea,1952,Asia,10300000.0,36.4,79.2,2.99,1310.0
North Korea,1953,Asia,10200000.0,40.7,81.5,3.42,1310.0
North Korea,1954,Asia,10200000.0,42.6,83.4,3.68,1410.0
North Korea,1955,Asia,10400000.0,43.5,85.0,3.67,1500.0
North Korea,1956,Asia,10600000.0,44.2,86.2,3.51,1600.0
North Korea,1957,Asia,10900000.0,45.1,87.10000000000001,4.28,1610.0
North Korea,1958,Asia,11200000.0,45.9,87.7,4.27,1640.0
North Korea,1959,Asia,11500000.0,46.8,88.0,3.56,1650.0
North Korea,1960,Asia,11700000.0,47.6,88.30000000000001,3.57,1630.0
North Korea,1961,Asia,12000000.0,48.5,88.4,3.26,1660.0
North Korea,1962,Asia,12300000.0,49.4,88.60000000000001,3.41,1650.0
North Korea,1963,Asia,12600000.0,50.3,88.9,3.63,1750.0
North Korea,1964,Asia,12900000.0,51.3,89.4,3.55,1780.0
North Korea,1965,Asia,13200000.0,52.3,89.9,3.56,1810.0
North Korea,1966,Asia,13600000.0,53.2,90.59,3.71,1840.0
North Korea,1967,Asia,14000000.0,54.2,91.28,4.05,1870.0
North Korea,1968,Asia,14400000.0,55.1,91.91000000000001,3.87,1900.0
North Korea,1969,Asia,14800000.0,56.1,92.48,3.86,1930.0
North Korea,1970,Asia,15200000.0,57.1,92.96000000000001,3.85,1970.0
North Korea,1971,Asia,15600000.0,58.1,93.37,3.74,2070.0
North Korea,1972,Asia,16000000.0,58.9,93.73,3.89,2210.0
North Korea,1973,Asia,16399999.999999998,59.7,94.06,3.35,2380.0
North Korea,1974,Asia,16700000.0,60.4,94.36000000000001,3.14,2570.0
North Korea,1975,Asia,17000000.0,61.1,94.64,3.05,2780.0
North Korea,1976,Asia,17200000.0,61.8,94.9,2.84,2840.0
North Korea,1977,Asia,17500000.0,62.5,95.13,2.77,2910.0
North Korea,1978,Asia,17700000.0,63.0,95.33,2.79,2980.0
North Korea,1979,Asia,18000000.0,63.6,95.51,2.85,3050.0
North Korea,1980,Asia,18200000.0,64.0,95.68,2.84,3120.0
North Korea,1981,Asia,18500000.0,64.5,95.86000000000001,2.92,3180.0
North Korea,1982,Asia,18800000.0,64.9,96.03,2.85,3250.0
North Korea,1983,Asia,19100000.0,65.3,96.21000000000001,2.78,3310.0
North Korea,1984,Asia,19300000.0,65.8,96.37,2.71,3380.0
North Korea,1985,Asia,19600000.0,66.2,96.49000000000001,2.65,3450.0
North Korea,1986,Asia,19900000.0,66.5,96.53,2.59,3440.0
North Korea,1987,Asia,20200000.0,66.9,96.48,2.53,3430.0
North Korea,1988,Asia,20500000.0,67.3,96.32000000000001,2.47,3420.0
North Korea,1989,Asia,20800000.0,67.7,96.05000000000001,2.41,3420.0
North Korea,1990,Asia,21100000.0,68.0,95.66000000000001,2.39,3420.0
North Korea,1991,Asia,21400000.0,68.2,95.14,2.35,3220.0
North Korea,1992,Asia,21800000.0,68.4,94.52000000000001,2.29,2950.0
North Korea,1993,Asia,22100000.0,68.6,93.87,2.22,2780.0
North Korea,1994,Asia,22400000.0,68.7,93.23,2.18,2680.0
North Korea,1995,Asia,22700000.0,61.8,92.72000000000001,2.15,2520.0
North Korea,1996,Asia,22900000.0,62.6,92.43,2.09,2410.0
North Korea,1997,Asia,23100000.0,62.6,92.43,2.03,2230.0
North Korea,1998,Asia,23300000.0,62.5,92.71000000000001,1.99,2190.0
North Korea,1999,Asia,23500000.0,62.5,93.26,1.97,2310.0
North Korea,2000,Asia,23700000.0,63.9,94.0,1.94,2300.0
North Korea,2001,Asia,23800000.0,64.0,94.79,1.94,2360.0
North Korea,2002,Asia,23900000.0,64.2,95.53,1.92,2370.0
